"title"
"Top U.S. Exports by State(Origin of Movement)"
"Top 25 6-digit HS Commodities Based on 2013 Dollar Value"

"statename","rank","hs6","abbreviatn","val2010","val2011","val2012","val2013","share10","share11","share12","share13","change"
"NEW HAMPSHIRE",20,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",32.72,28.34,31.54,30.12,0.7490,0.6596,0.9040,0.7045,-4.48
"NEW HAMPSHIRE",21,930330,"SPORT HUNT TARGET-SHOOT RIFLES EX MUZZLE-LOAD",3.77,7.11,9.50,29.61,0.0863,0.1654,0.2724,0.6926,211.61
"NEW HAMPSHIRE",22,853590,"ELECT APPR F PRTCT TO ELECT CIRCT >1000 V NES",15.54,22.09,25.50,29.58,0.3557,0.5140,0.7310,0.6918,15.99
"NEW HAMPSHIRE",23,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",76.56,90.23,48.47,29.34,1.7527,2.0999,1.3895,0.6862,-39.47
"NEW HAMPSHIRE",24,180690,"COCOA PREPARATIONS, NOT IN BULK FORM, NESOI",17.12,18.20,19.51,29.34,0.3919,0.4235,0.5591,0.6861,50.39
"NEW HAMPSHIRE",25,853890,"PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL",43.34,33.29,39.05,28.83,0.9922,0.7748,1.1194,0.6742,-26.17
"NEW JERSEY",0,000000,"World",32130.94,38109.26,37277.51,36494.29,2.5132,2.5744,2.4117,2.3114,-2.10
"NEW JERSEY",0,000025,"Top 25",10075.21,14498.43,15661.43,15262.77,31.3567,38.0444,42.0131,41.8224,-2.55
"NEW JERSEY",1,271019,"PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO",1728.08,4025.61,5693.34,3509.69,5.3783,10.5633,15.2729,9.6171,-38.35
"NEW JERSEY",2,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",517.91,992.67,1198.86,1321.86,1.6119,2.6048,3.2160,3.6221,10.26
"NEW JERSEY",3,720449,"FERROUS WASTE & SCRAP NESOI",742.46,1115.16,901.83,929.15,2.3107,2.9262,2.4192,2.5460,3.03
"NEW JERSEY",4,870323,"PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV",586.65,861.12,798.13,879.64,1.8258,2.2596,2.1410,2.4104,10.21
"NEW JERSEY",5,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",83.05,198.97,9.61,855.26,0.2585,0.5221,0.0258,2.3435,8795.53
"NEW JERSEY",6,711292,"PLAT WST A SCRP NT CNTNG OTH PREC MTLS",701.85,770.47,484.25,732.74,2.1843,2.0217,1.2991,2.0078,51.31
"NEW JERSEY",7,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",723.43,696.05,585.14,637.14,2.2515,1.8264,1.5697,1.7459,8.89
"NEW JERSEY",8,711021,"PALLADIUM, UNWROUGHT OR IN POWDER FORM",477.65,832.63,543.76,605.85,1.4866,2.1848,1.4587,1.6601,11.42
"NEW JERSEY",9,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",665.05,527.82,959.95,582.03,2.0698,1.3850,2.5751,1.5949,-39.37
"NEW JERSEY",10,870324,"PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC",189.50,353.64,277.96,572.33,0.5898,0.9280,0.7457,1.5683,105.90
"NEW JERSEY",11,330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",251.99,340.44,372.80,416.38,0.7842,0.8933,1.0001,1.1409,11.69
"NEW JERSEY",12,711011,"PLATINUM, UNWROUGHT OR POWDER",757.43,621.82,468.11,391.72,2.3573,1.6317,1.2557,1.0734,-16.32
"NEW JERSEY",13,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",301.05,309.60,376.75,379.91,0.9369,0.8124,1.0107,1.0410,0.84
"NEW JERSEY",14,330300,"PERFUMES AND TOILET WATERS",274.86,292.57,337.38,360.43,0.8554,0.7677,0.9051,0.9876,6.83
"NEW JERSEY",15,847130,"PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >",215.40,282.57,347.82,332.71,0.6704,0.7415,0.9331,0.9117,-4.35
"NEW JERSEY",16,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0.00,0.00,262.96,323.35,0.0000,0.0000,0.7054,0.8860,22.96
"NEW JERSEY",17,381121,"ADDITIVE FOR LUB OIL CONT PETRO/BITUMINOUS MI",272.88,316.23,270.79,321.47,0.8493,0.8298,0.7264,0.8809,18.72
"NEW JERSEY",18,851712,"PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS",84.73,102.83,168.31,313.81,0.2637,0.2698,0.4515,0.8599,86.44
"NEW JERSEY",19,330290,"MIXTURES OF ODORIFEROUS SUBSTANCES, ETC. NESO",213.22,281.46,291.93,289.33,0.6636,0.7386,0.7831,0.7928,-0.89
"NEW JERSEY",20,330210,"MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRIN",185.50,231.56,246.23,276.61,0.5773,0.6076,0.6605,0.7580,12.34
"NEW JERSEY",21,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",110.17,35.33,44.25,271.58,0.3429,0.0927,0.1187,0.7442,513.67
"NEW JERSEY",22,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",419.43,551.48,366.71,269.10,1.3054,1.4471,0.9837,0.7374,-26.62
"NEW JERSEY",23,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",274.97,233.11,222.91,245.86,0.8558,0.6117,0.5980,0.6737,10.30
"NEW JERSEY",24,711291,"WASTE & SCRAP GOLD EXCL SWPNGS CNTNG OTH PREC",165.53,350.63,230.64,231.36,0.5152,0.9201,0.6187,0.6340,0.31
"NEW JERSEY",25,210690,"FOOD PREPARATIONS NESOI",132.43,174.66,200.99,213.48,0.4122,0.4583,0.5392,0.5850,6.21
"NEW MEXICO",0,000000,"World",1542.65,2092.81,2967.65,2719.60,0.1207,0.1414,0.1920,0.1722,-8.36
"NEW MEXICO",0,000025,"Top 25",570.43,1093.41,1927.60,1785.93,36.9776,52.2461,64.9537,65.6688,-7.35
"NEW MEXICO",1,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",9.27,435.83,1279.93,789.13,0.6007,20.8253,43.1293,29.0164,-38.35
"NEW MEXICO",2,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0.00,0.00,70.98,182.37,0.0000,0.0000,2.3917,6.7056,156.94
"NEW MEXICO",3,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",63.99,103.65,62.80,91.43,4.1478,4.9526,2.1160,3.3620,45.60
"NEW MEXICO",4,848180,"TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL",42.73,60.51,76.96,66.95,2.7696,2.8913,2.5934,2.4616,-13.02
"NEW MEXICO",5,870323,"PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV",6.74,5.17,9.50,60.40,0.4370,0.2471,0.3200,2.2208,536.04
"NEW MEXICO",6,260111,"IRON ORE CONCEN NESOI & NON-AGGLOMERATED IRON",0.00,0.00,9.68,50.58,0.0000,0.0000,0.3261,1.8599,422.73
"NEW MEXICO",7,841330,"FUEL, LUB/COOLING MED PUMPS FOR INT COMB PIST",47.82,43.00,35.49,43.19,3.1000,2.0546,1.1960,1.5881,21.68
"NEW MEXICO",8,392690,"ARTICLES OF PLASTICS, NESOI",19.51,24.77,35.94,42.66,1.2649,1.1837,1.2111,1.5687,18.70
"NEW MEXICO",9,040410,"WHEY & MODFD WHEY WHET/NT CNCNTRTD CNTG ADD S",16.98,18.81,20.70,42.15,1.1005,0.8987,0.6974,1.5497,103.65
"NEW MEXICO",10,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",17.97,50.12,35.71,39.95,1.1647,2.3949,1.2035,1.4688,11.85
"NEW MEXICO",11,848620,"MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I",11.40,11.02,7.80,32.49,0.7387,0.5265,0.2628,1.1947,316.66
"NEW MEXICO",12,732690,"ARTICLES OF IRON OR STEEL NESOI",25.58,27.17,33.02,31.82,1.6579,1.2984,1.1128,1.1700,-3.65
"NEW MEXICO",13,853690,"ELECT APPR F PRTCT TO ELECT CIRCT NOV 1000 V",19.96,23.50,31.05,31.82,1.2937,1.1227,1.0462,1.1699,2.48
"NEW MEXICO",14,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",17.21,6.17,8.82,31.71,1.1158,0.2948,0.2972,1.1661,259.52
"NEW MEXICO",15,710692,"SILVER, SEMIMANUFACTURED",18.49,34.07,35.28,31.51,1.1987,1.6280,1.1889,1.1586,-10.69
"NEW MEXICO",16,381800,"CHEM ELEM DOPED, USED IN ELECTRON, DISCS WAFE",61.50,68.23,42.05,28.22,3.9869,3.2600,1.4171,1.0375,-32.91
"NEW MEXICO",17,310490,"MINERAL OR CHEMICAL FERTILIZER, POTASSIC, NES",11.19,11.19,17.22,26.93,0.7252,0.5348,0.5803,0.9901,56.36
"NEW MEXICO",18,761699,"ARTICLES OF ALUMINUM, N.E.S.O.I.",13.34,13.06,18.52,24.11,0.8646,0.6238,0.6241,0.8865,30.17
"NEW MEXICO",19,851769,"APP FOR THE TRANS/RECEP OF VOICE/IMAGES/DATA",19.87,20.47,15.71,21.70,1.2879,0.9781,0.5293,0.7981,38.17
"NEW MEXICO",20,854140,"PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL",107.62,71.38,17.11,21.42,6.9761,3.4106,0.5764,0.7874,25.19
"NEW MEXICO",21,850110,"ELECTRIC MOTORS OF AN OUTPUT NOT EXCEEDING 37",9.11,10.84,15.75,20.77,0.5906,0.5180,0.5309,0.7637,31.83
"NEW MEXICO",22,903180,"MEAS & CHECKNG INSTRUMENT, APPLIANCES & MACH",8.24,15.03,16.54,19.52,0.5342,0.7183,0.5575,0.7179,18.01
"NEW MEXICO",23,853400,"PRINTED CIRCUITS",2.87,8.73,18.74,18.63,0.1863,0.4170,0.6314,0.6851,-0.55
"NEW MEXICO",24,843143,"PARTS FOR BORING OR SINKING MACHINERY, NESOI",12.27,10.57,5.55,18.27,0.7955,0.5051,0.1869,0.6717,229.33
"NEW MEXICO",25,903289,"AUTO REGULATING INS & APPR EX THROSTAT,MNSTAT",6.79,20.13,6.75,18.22,0.4402,0.9620,0.2275,0.6700,169.83
"NEVADA",0,000000,"World",5912.57,7978.10,10260.69,8762.58,0.4625,0.5390,0.6638,0.5550,-14.60
"NEVADA",0,000025,"Top 25",4617.66,6348.31,8520.86,7023.33,78.0990,79.5717,83.0437,80.1514,-17.57
"NEVADA",1,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",2371.53,3659.91,5399.76,3958.61,40.1100,45.8744,52.6257,45.1763,-26.69
"NEVADA",2,260300,"COPPER ORES AND CONCENTRATES",710.64,835.45,906.78,584.69,12.0192,10.4718,8.8374,6.6725,-35.52
"NEVADA",3,950430,"GAMES COIN-/TOKEN-OPERATED EXC BOWLING ALLEY",428.71,445.00,543.37,552.37,7.2508,5.5778,5.2957,6.3038,1.66
"NEVADA",4,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",187.73,228.55,230.73,281.52,3.1750,2.8647,2.2487,3.2127,22.01
"NEVADA",5,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",162.48,242.84,263.67,274.40,2.7481,3.0439,2.5697,3.1315,4.07
"NEVADA",6,903180,"MEAS & CHECKNG INSTRUMENT, APPLIANCES & MACH",142.06,177.81,222.52,186.40,2.4028,2.2288,2.1687,2.1272,-16.23
"NEVADA",7,261690,"PRECIOUS METAL ORES & CONCENTRATES, EXCEPT SI",0.01,0.00,29.21,155.48,0.0002,0.0000,0.2847,1.7744,432.24
"NEVADA",8,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",120.20,132.30,97.64,155.37,2.0329,1.6583,0.9516,1.7731,59.13
"NEVADA",9,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",123.79,108.39,99.08,116.65,2.0937,1.3586,0.9657,1.3312,17.73
"NEVADA",10,851770,"PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC",34.62,89.24,143.74,91.73,0.5856,1.1185,1.4009,1.0469,-36.18
"NEVADA",11,841370,"CENTRIFUGAL PUMPS, NESOI",22.95,33.31,30.87,62.02,0.3881,0.4175,0.3009,0.7077,100.89
"NEVADA",12,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",28.26,45.62,49.60,60.44,0.4779,0.5718,0.4834,0.6898,21.86
"NEVADA",13,870120,"ROAD TRACTORS FOR SEMI-TRAILERS",0.54,0.20,57.01,56.40,0.0091,0.0025,0.5556,0.6436,-1.07
"NEVADA",14,854232,"MEMORIES, ELECTRONIC INTEGRATED CIRCUITS",74.32,69.72,84.45,54.55,1.2570,0.8739,0.8230,0.6226,-35.40
"NEVADA",15,848180,"TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL",32.30,51.41,48.85,51.78,0.5463,0.6444,0.4761,0.5910,6.00
"NEVADA",16,902290,"X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT",34.34,38.03,46.92,50.99,0.5808,0.4767,0.4573,0.5819,8.67
"NEVADA",17,902219,"APPARATUS BASE ON X-RAY FOR OTH USE,EX MEDICA",26.03,18.01,19.52,43.70,0.4402,0.2257,0.1902,0.4988,123.93
"NEVADA",18,854140,"PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL",24.76,28.03,35.88,40.30,0.4187,0.3513,0.3497,0.4599,12.33
"NEVADA",19,210690,"FOOD PREPARATIONS NESOI",28.38,12.17,29.25,38.88,0.4799,0.1525,0.2850,0.4437,32.94
"NEVADA",20,711299,"WASTE AND SCRAP OF PRECIOUS METAL NESOI",1.63,1.87,7.97,35.69,0.0275,0.0234,0.0777,0.4073,347.78
"NEVADA",21,950490,"GAME MACH EX COIN; BD GAME; MAH-JONG; DMNOES;",25.80,29.32,34.44,35.27,0.4363,0.3675,0.3357,0.4025,2.41
"NEVADA",22,847130,"PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >",5.55,10.62,53.89,35.25,0.0938,0.1332,0.5252,0.4022,-34.59
"NEVADA",23,283711,"CYANIDES AND CYANIDE OXIDES OF SODIUM",0.93,13.14,22.38,35.15,0.0157,0.1647,0.2181,0.4011,57.05
"NEVADA",24,854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",14.53,31.13,31.26,33.47,0.2458,0.3901,0.3047,0.3820,7.07
"NEVADA",25,847330,"PARTS & ACCESSORIES FOR ADP MACHINES & UNITS",15.58,46.22,32.06,32.21,0.2636,0.5793,0.3125,0.3676,0.47
"NEW YORK",0,000000,"World",69684.94,84792.64,81358.86,83994.77,5.4505,5.7281,5.2635,5.3199,3.24
"NEW YORK",0,000025,"Top 25",31473.63,43222.60,41307.37,47623.06,45.1656,50.9745,50.7718,56.6976,15.29
"NEW YORK",1,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",9116.63,12280.10,11222.18,12549.19,13.0826,14.4825,13.7934,14.9404,11.82
"NEW YORK",2,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",2751.26,5350.07,6583.76,10625.97,3.9481,6.3096,8.0922,12.6508,61.40
"NEW YORK",3,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",3554.39,4206.46,5096.89,6364.53,5.1007,4.9609,6.2647,7.5773,24.87
"NEW YORK",4,970110,"PAINTINGS, DRAWING AND PASTELS BY HAND",3959.56,4290.62,4535.30,4588.76,5.6821,5.0601,5.5744,5.4631,1.18
"NEW YORK",5,870323,"PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV",965.57,1362.23,1312.38,1385.22,1.3856,1.6065,1.6131,1.6492,5.55
"NEW YORK",6,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1835.74,1948.64,1611.41,1284.56,2.6343,2.2981,1.9806,1.5293,-20.28
"NEW YORK",7,870324,"PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC",340.25,543.67,688.97,950.82,0.4883,0.6412,0.8468,1.1320,38.01
"NEW YORK",8,851712,"PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS",323.17,391.67,358.66,905.32,0.4638,0.4619,0.4408,1.0778,152.42
"NEW YORK",9,710391,"RUBIES, SAPPHIRES AND EMERALDS, OTHERWISE WOR",450.49,565.45,714.25,869.13,0.6465,0.6669,0.8779,1.0347,21.68
"NEW YORK",10,970300,"ORIGINAL SCULPTURES AND STATUARY, IN ANY MATE",831.44,860.66,803.89,843.13,1.1931,1.0150,0.9881,1.0038,4.88
"NEW YORK",11,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",557.88,939.84,586.40,763.67,0.8006,1.1084,0.7208,0.9092,30.23
"NEW YORK",12,271019,"PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO",1128.54,1904.05,763.64,577.30,1.6195,2.2455,0.9386,0.6873,-24.40
"NEW YORK",13,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",418.84,386.52,659.09,573.00,0.6010,0.4558,0.8101,0.6822,-13.06
"NEW YORK",14,271121,"NATURAL GAS, GASEOUS",86.98,370.38,63.46,550.69,0.1248,0.4368,0.0780,0.6556,767.72
"NEW YORK",15,970600,"ANTIQUES OF AN AGE EXCEEDING ONE HUNDRED YEAR",308.03,425.18,545.61,532.67,0.4420,0.5014,0.6706,0.6342,-2.37
"NEW YORK",16,760612,"ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM TH",478.32,577.23,569.30,498.56,0.6864,0.6808,0.6997,0.5936,-12.43
"NEW YORK",17,841480,"AIR/GAS PUMPS, COMPRESSORS AND FANS ETC, NESO",286.38,352.94,460.09,468.75,0.4110,0.4162,0.5655,0.5581,1.88
"NEW YORK",18,711291,"WASTE & SCRAP GOLD EXCL SWPNGS CNTNG OTH PREC",1151.81,1401.84,916.21,456.69,1.6529,1.6533,1.1261,0.5437,-50.15
"NEW YORK",19,740400,"COPPER WASTE AND SCRAP",407.99,594.52,553.33,453.90,0.5855,0.7012,0.6801,0.5404,-17.97
"NEW YORK",20,760200,"ALUMINUM WASTE AND SCRAP",377.52,472.86,437.14,448.67,0.5418,0.5577,0.5373,0.5342,2.64
"NEW YORK",21,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",233.73,538.40,221.19,426.91,0.3354,0.6350,0.2719,0.5083,93.01
"NEW YORK",22,300220,"VACCINES FOR HUMAN MEDICINE",676.91,2004.27,1311.18,403.84,0.9714,2.3637,1.6116,0.4808,-69.20
"NEW YORK",23,330300,"PERFUMES AND TOILET WATERS",387.48,380.95,370.86,398.24,0.5560,0.4493,0.4558,0.4741,7.38
"NEW YORK",24,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",387.61,409.00,414.29,365.63,0.5562,0.4823,0.5092,0.4353,-11.75
"NEW YORK",25,711299,"WASTE AND SCRAP OF PRECIOUS METAL NESOI",457.10,665.05,507.90,337.91,0.6560,0.7843,0.6243,0.4023,-33.47
"OHIO",0,000000,"World",41504.65,46430.91,48647.71,50548.84,3.2464,3.1366,3.1473,3.2015,3.91
"OHIO",0,000025,"Top 25",13175.05,15001.45,16944.37,18572.27,31.7436,32.3092,34.8308,36.7412,9.61
"OHIO",1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",4100.66,5115.50,5296.97,4681.22,9.8800,11.0174,10.8884,9.2608,-11.62
"OHIO",2,870324,"PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC",994.10,1029.46,1107.17,1826.01,2.3951,2.2172,2.2759,3.6124,64.93
"OHIO",3,870323,"PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV",1322.89,1084.79,798.11,1788.44,3.1873,2.3363,1.6406,3.5380,124.08
"OHIO",4,840734,"SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10",1047.86,954.43,1443.81,1235.74,2.5247,2.0556,2.9679,2.4447,-14.41
"OHIO",5,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",972.91,908.97,1098.38,1145.56,2.3441,1.9577,2.2578,2.2662,4.30
"OHIO",6,120190,"SOYBEANS, NESOI",0.00,0.00,710.25,1055.33,0.0000,0.0000,1.4600,2.0877,48.59
"OHIO",7,841199,"GAS TURBINE PARTS NESOI",224.88,685.18,804.45,710.15,0.5418,1.4757,1.6536,1.4049,-11.72
"OHIO",8,870840,"GEAR BOXES FOR MOTOR VEHICLES",335.23,602.45,713.96,703.48,0.8077,1.2975,1.4676,1.3917,-1.47
"OHIO",9,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",485.20,572.19,549.87,589.57,1.1690,1.2323,1.1303,1.1663,7.22
"OHIO",10,340220,"SURFACE-ACTIVE, WASHING ETC PREP ETC, RETAIL",432.84,429.67,456.97,505.57,1.0429,0.9254,0.9393,1.0002,10.63
"OHIO",11,870120,"ROAD TRACTORS FOR SEMI-TRAILERS",247.54,461.99,407.22,396.76,0.5964,0.9950,0.8371,0.7849,-2.57
"OHIO",12,300440,"ALKALOIDS (NO HORMONES OR ANTIBIOTICS), DOSAG",278.62,572.20,421.54,393.23,0.6713,1.2324,0.8665,0.7779,-6.72
"OHIO",13,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",153.39,133.46,269.90,379.94,0.3696,0.2874,0.5548,0.7516,40.77
"OHIO",14,848180,"TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL",245.76,295.29,320.15,329.81,0.5921,0.6360,0.6581,0.6525,3.02
"OHIO",15,841182,"GAS TURBINES OF A POWER EXCEEDING 5,000 KW",580.53,234.80,193.81,314.10,1.3987,0.5057,0.3984,0.6214,62.06
"OHIO",16,902212,"COMPUTED TOMOGRAPHY APPARATUS",341.46,415.81,379.91,305.14,0.8227,0.8955,0.7810,0.6036,-19.68
"OHIO",17,961900,"SANITARY TOWELS AND TAMPONS DIAPERS FOR BABIE",0.00,0.00,223.02,297.51,0.0000,0.0000,0.4584,0.5886,33.40
"OHIO",18,841191,"TURBOJET AND TURBOPROLLER PARTS",362.70,172.71,271.63,292.62,0.8739,0.3720,0.5584,0.5789,7.73
"OHIO",19,870880,"SUSPENSION SHOCK ABSORBERS FOR MOTOR VEHICLES",184.66,204.52,279.44,280.34,0.4449,0.4405,0.5744,0.5546,0.32
"OHIO",20,840991,"SPARK-IGNITION INT COMBUSTION PISTON ENG PTS",239.01,160.95,232.06,255.88,0.5759,0.3466,0.4770,0.5062,10.27
"OHIO",21,870322,"PASS MTR VEH,SPARK IGN ENG, >1000CC BUT =<150",70.92,275.43,204.92,249.04,0.1709,0.5932,0.4212,0.4927,21.53
"OHIO",22,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",178.04,262.85,252.90,222.80,0.4290,0.5661,0.5199,0.4408,-11.90
"OHIO",23,730722,"PIPE FITTINGS NESOI, STAINLESS STEEL THR ELBO",174.00,199.37,199.59,205.30,0.4192,0.4294,0.4103,0.4061,2.86
"OHIO",24,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",100.54,121.04,160.15,204.41,0.2422,0.2607,0.3292,0.4044,27.64
"OHIO",25,850940,"ELECTROMECH FOOD GRINDER PROCESSOR MIXER EXTR",101.30,108.41,148.18,204.33,0.2441,0.2335,0.3046,0.4042,37.89
"OKLAHOMA",0,000000,"World",5354.12,6219.04,6578.48,6913.61,0.4188,0.4201,0.4256,0.4379,5.09
"OKLAHOMA",0,000025,"Top 25",1830.26,1997.31,2629.73,3059.75,34.1841,32.1160,39.9747,44.2569,16.35
"OKLAHOMA",1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",326.85,316.88,471.52,595.28,6.1046,5.0953,7.1676,8.6103,26.25
"OKLAHOMA",2,100199,"WHEAT AND MESLIN, NESOI",0.00,0.00,87.44,174.54,0.0000,0.0000,1.3291,2.5246,99.62
"OKLAHOMA",3,841391,"PARTS OF PUMPS FOR LIQUIDS",119.92,142.84,165.32,161.89,2.2397,2.2968,2.5131,2.3415,-2.08
"OKLAHOMA",4,841350,"RECIPROCATING POSITIVE DISPLACEMENT PUMPS, NE",40.74,40.79,108.54,150.33,0.7609,0.6558,1.6500,2.1744,38.50
"OKLAHOMA",5,854460,"ELECTRIC CONDUCTORS FOR VOLTAGE EXCEEDING 100",113.58,140.44,141.03,149.40,2.1213,2.2583,2.1438,2.1610,5.94
"OKLAHOMA",6,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",37.72,135.31,136.17,145.20,0.7045,2.1757,2.0700,2.1001,6.63
"OKLAHOMA",7,852349,"OPTICAL MEDIA FOR SOUND/OTHER PHENOMENA, RECO",0.00,0.00,101.97,135.88,0.0000,0.0000,1.5501,1.9654,33.25
"OKLAHOMA",8,848180,"TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL",82.27,86.56,120.08,123.27,1.5367,1.3919,1.8253,1.7830,2.66
"OKLAHOMA",9,930690,"BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR",26.32,53.31,41.90,121.59,0.4915,0.8572,0.6370,1.7587,190.17
"OKLAHOMA",10,020319,"MEAT OF SWINE, NESOI, FRESH OR CHILLED",134.97,154.60,150.53,114.54,2.5208,2.4859,2.2883,1.6567,-23.91
"OKLAHOMA",11,843143,"PARTS FOR BORING OR SINKING MACHINERY, NESOI",139.51,111.74,137.01,108.23,2.6056,1.7968,2.0826,1.5655,-21.00
"OKLAHOMA",12,841370,"CENTRIFUGAL PUMPS, NESOI",93.20,92.49,104.26,96.25,1.7407,1.4872,1.5849,1.3921,-7.69
"OKLAHOMA",13,848140,"SAFETY OR RELIEF VALVES",50.40,70.13,73.05,91.40,0.9413,1.1276,1.1104,1.3220,25.12
"OKLAHOMA",14,841480,"AIR/GAS PUMPS, COMPRESSORS AND FANS ETC, NESO",89.32,41.16,71.85,90.84,1.6682,0.6619,1.0923,1.3139,26.42
"OKLAHOMA",15,851762,"MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE",24.38,68.64,74.67,90.05,0.4553,1.1036,1.1351,1.3025,20.59
"OKLAHOMA",16,870210,"MV TRNSP >TEN PRSNS COM-IGNTN INTR COMB PIST(",71.84,72.41,106.78,88.89,1.3417,1.1643,1.6232,1.2857,-16.76
"OKLAHOMA",17,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",161.17,102.36,106.56,84.58,3.0102,1.6459,1.6198,1.2234,-20.62
"OKLAHOMA",18,841950,"HEAT EXCHANGE UNITS, INDUSTRIAL TYPE",50.35,92.88,87.84,80.66,0.9404,1.4935,1.3353,1.1667,-8.18
"OKLAHOMA",19,841690,"PARTS OF FURNACE BURNERS",42.80,37.77,48.53,79.85,0.7993,0.6074,0.7376,1.1549,64.54
"OKLAHOMA",20,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",19.92,18.19,35.08,66.43,0.3721,0.2924,0.5333,0.9608,89.34
"OKLAHOMA",21,350400,"PEPTONES, OTHER PROTEINS & DERIV ETC; HIDE PO",77.35,80.64,80.62,65.35,1.4447,1.2966,1.2255,0.9452,-18.94
"OKLAHOMA",22,850440,"STATIC CONVERTERS; ADP POWER SUPPLIES",47.15,41.15,59.82,64.07,0.8806,0.6617,0.9093,0.9267,7.11
"OKLAHOMA",23,841582,"AIR CONDITIONING MACH ETC INCORP REFRIG UNIT",42.31,53.83,60.33,62.95,0.7903,0.8656,0.9171,0.9105,4.33
"OKLAHOMA",24,120241,"PEANUTS, IN SHELL, NESOI",0.00,0.00,17.89,59.81,0.0000,0.0000,0.2719,0.8651,234.38
