statename,rank,hs6,abbreviatn,val2010,val2011,val2012,val2013,share10,share11,share12,share13,change
NEW JERSEY,20,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",732.95,578.94,365.55,448.3,0.6745,0.4614,0.3025,0.3762,22.64
NEW JERSEY,21,620342,"MEN'S OR BOYS' TROUSERS ETC, NOT KNIT, COTTON",430.9,404.91,397.67,441.66,0.3966,0.3227,0.3291,0.3706,11.06
NEW JERSEY,22,330300,PERFUMES AND TOILET WATERS,353.64,424.8,368.29,409.78,0.3255,0.3385,0.3047,0.3438,11.27
NEW JERSEY,23,90111,"COFFEE, NOT ROASTED, NOT DECAFFEINATED",518.66,939.33,668.55,404.44,0.4773,0.7486,0.5532,0.3394,-39.5
NEW JERSEY,24,902131,ARTIFICIAL JOINTS AND PARTS AND ACCESSORIES T,340.6,476.93,392.02,396.29,0.3135,0.3801,0.3244,0.3325,1.09
NEW JERSEY,25,910211,"WRST WATCH, BATTERY, MECHANICAL DISPLY, BASE",292.89,444.51,357.39,395.4,0.2696,0.3542,0.2957,0.3318,10.64
NEW MEXICO,0,0,World,3164.33,2530.9,2325.32,2019.61,0.1653,0.1146,0.1022,0.0891,-13.15
NEW MEXICO,0,25,Top 25,1137.98,1339.2,1254.35,1253.06,35.9628,52.9142,53.9428,62.0447,-0.1
NEW MEXICO,1,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,570.48,512.82,487.87,464.47,18.0284,20.2624,20.9807,22.9981,-4.8
NEW MEXICO,2,840120,"ISOTOPIC SEPARATION MACHINERY, APARATUS AND P",126.97,175.76,199.54,210.99,4.0125,6.9444,8.5812,10.4472,5.74
NEW MEXICO,3,392690,"ARTICLES OF PLASTICS, NESOI",12.29,18.5,50.78,59,0.3883,0.7311,2.1838,2.9212,16.18
NEW MEXICO,4,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,91.77,141.15,16.08,53.06,2.9001,5.577,0.6917,2.6274,229.92
NEW MEXICO,5,80290,"NUTS NESOI, FRESH OR DRIED, SHELLED OR NOT",20.51,24.64,37.11,46.86,0.6483,0.9734,1.5961,2.3201,26.25
NEW MEXICO,6,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",0,0,89.78,45.54,0,0,3.8608,2.255,-49.27
NEW MEXICO,7,392490,HOUSEHOLD AND TOILET ARTICLES NESOI OF PLASTI,12.44,13.36,18.25,32.62,0.393,0.5279,0.785,1.6151,78.69
NEW MEXICO,8,847180,"AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I.",30.68,19.49,11.98,29.19,0.9694,0.77,0.5153,1.4455,143.63
NEW MEXICO,9,70960,"FRUITS OF GENUS CAPSICUM OR PIMENTA, FRESH/CH",26.5,27.06,28.09,26.47,0.8376,1.0694,1.208,1.3106,-5.77
NEW MEXICO,10,381800,"CHEM ELEM DOPED, USED IN ELECTRON, DISCS WAFE",20.77,29.76,29.17,24.18,0.6563,1.1758,1.2545,1.1975,-17.09
NEW MEXICO,11,590310,"TEXTILE FABRICS, IMPREGNATED ETC NESOI WITH P",16.13,9.54,16.89,23.84,0.5099,0.377,0.7263,1.1802,41.13
NEW MEXICO,12,853690,ELECT APPR F PRTCT TO ELECT CIRCT NOV 1000 V,1.66,6.01,24.95,23.34,0.0526,0.2377,1.0729,1.1555,-6.46
NEW MEXICO,13,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,14.24,7.98,16.31,21.58,0.4501,0.3154,0.7014,1.0686,32.32
NEW MEXICO,14,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",10.23,13.66,19.41,21.04,0.3232,0.5399,0.8349,1.0417,8.37
NEW MEXICO,15,901380,"OPTICAL DEVICES, APPLIANCES AND INSTRUMENTS,",14.02,14.24,12.06,20.56,0.4429,0.5627,0.5188,1.0182,70.45
NEW MEXICO,16,842310,PERSONAL WEIGHING MACHINES; HOUSEHOLD SCALES,17.59,16,21.28,20.5,0.5558,0.6322,0.9153,1.0149,-3.69
NEW MEXICO,17,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",5.15,4.56,4.76,19.51,0.1626,0.1802,0.2049,0.9659,309.5
NEW MEXICO,18,851290,PT ELECT LGHTNG/SGNLNG EQ WNDSHIELD WPR DFRST,95.75,91.53,63.58,17.22,3.0259,3.6164,2.7343,0.8525,-72.92
NEW MEXICO,19,284410,"NATURAL URANIUM & COMPOUNDS, ALLOYS & CERAMIC",34.56,181.68,24.45,16.75,1.0922,7.1784,1.0515,0.8295,-31.48
NEW MEXICO,20,560121,WADDING; OTHER ARTICLES OF WADDING OF COTTON,2.46,10.46,14.45,13.55,0.0778,0.4133,0.6212,0.6707,-6.23
NEW MEXICO,21,853590,ELECT APPR F PRTCT TO ELECT CIRCT >1000 V NES,0.53,0.78,5.88,13.46,0.0166,0.031,0.253,0.6663,128.72
NEW MEXICO,22,750210,"NICKEL, UNWROUGHT, NOT ALLOYED",0.43,4.61,16.52,12.81,0.0135,0.182,0.7105,0.6341,-22.48
NEW MEXICO,23,854390,"PT ELEC MACH & APPR W INDIVIDUAL FUNCTIONS, N",2.67,7.05,21.06,12.6,0.0844,0.2787,0.9057,0.6238,-40.18
NEW MEXICO,24,280700,SULFURIC ACID; OLEUM,0.21,1.18,8.3,12.51,0.0067,0.0466,0.3568,0.6193,50.75
NEW MEXICO,25,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,9.95,7.37,15.77,11.43,0.3145,0.2913,0.6782,0.5658,-27.55
NEVADA,0,0,World,6047.2,7450.63,8330.24,8590.46,0.316,0.3374,0.3661,0.3788,3.12
NEVADA,0,25,Top 25,3010.7,3817.87,4417.55,4832.85,49.7866,51.2422,53.0302,56.2583,9.4
NEVADA,1,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",1283.8,1311.18,1682.59,1358.91,21.2296,17.5982,20.1986,15.8188,-19.24
NEVADA,2,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,135.24,321.65,549.68,996.18,2.2364,4.3171,6.5986,11.5963,81.23
NEVADA,3,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",88.9,142.73,236.16,330.53,1.4701,1.9156,2.835,3.8476,39.96
NEVADA,4,950430,GAMES COIN-/TOKEN-OPERATED EXC BOWLING ALLEY,217.6,252.04,321.1,325.78,3.5984,3.3827,3.8547,3.7924,1.46
NEVADA,5,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,82.32,258.83,319.34,246.47,1.3612,3.4739,3.8335,2.8692,-22.82
NEVADA,6,847141,"DIGITAL ADP MACH,WITH CP UNIT,INPUT,OUTPUT, N",41.93,134.38,115.75,155.44,0.6933,1.8037,1.3896,1.8094,34.28
NEVADA,7,620342,"MEN'S OR BOYS' TROUSERS ETC, NOT KNIT, COTTON",26.66,72.76,119.93,126.92,0.4409,0.9765,1.4397,1.4775,5.83
NEVADA,8,852851,"MONITORS, USED IN AN ADP SYS OF HEAD. 8471, N",19.49,44,22.84,113.68,0.3223,0.5906,0.2742,1.3233,397.75
NEVADA,9,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",111.75,101.77,84.86,111.68,1.8479,1.3659,1.0187,1.3,31.6
NEVADA,10,220890,"CORDIALS, LIQUEURS, KIRSCHWASSER, RATAFIA, ET",94.18,98.01,103.83,111.02,1.5575,1.3155,1.2464,1.2924,6.93
NEVADA,11,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",8.84,92.29,75.15,104.68,0.1461,1.2386,0.9022,1.2186,39.29
NEVADA,12,854232,"MEMORIES, ELECTRONIC INTEGRATED CIRCUITS",93.73,142.03,125.68,96.99,1.5499,1.9063,1.5088,1.129,-22.83
NEVADA,13,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,108.37,145.89,212.69,84.63,1.7921,1.9581,2.5533,0.9851,-60.21
NEVADA,14,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,70.47,67.34,76.9,76.59,1.1653,0.9039,0.9232,0.8916,-0.41
NEVADA,15,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,121.34,76.27,47.28,62.22,2.0065,1.0237,0.5676,0.7243,31.59
NEVADA,16,854370,"ELEC MACH AND APP, HAVING INDIV FUNCTIONS, NE",160.69,162.26,61.02,60.96,2.6573,2.1779,0.7325,0.7097,-0.09
NEVADA,17,480261,"PAPER & PAPERBOARD, UNCOATED, >10% MECH.FIB.,",64.92,54.34,60.76,60.43,1.0735,0.7294,0.7294,0.7035,-0.55
NEVADA,18,852841,"CRT MONITORS, OF A KIND USED IN ADP SYS HEAD.",0.49,0,9.03,60,0.0082,0,0.1084,0.6984,564.51
NEVADA,19,730890,STRUCTURES AND PARTS NESOI OF IRON OR STEEL,7.45,1.25,10.14,58.01,0.1232,0.0168,0.1217,0.6753,471.98
NEVADA,20,851822,"MULTIPLE LOUDSPEAKERS, MOUNTED IN SAME ENCLOS",3.76,6.41,10.65,56.54,0.0622,0.086,0.1278,0.6581,430.95
NEVADA,21,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,132.35,196.2,49.16,51.96,2.1886,2.6333,0.5901,0.6048,5.7
NEVADA,22,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS",41.59,62.54,50.01,50.01,0.6878,0.8393,0.6003,0.5822,0.02
NEVADA,23,840490,"PARTS FOR AUX PLT FOR BLRS,COND FOR STM,VPR P",39.69,38.23,9.31,47,0.6563,0.5131,0.1118,0.5471,404.54
NEVADA,24,880230,"AIRPLANE & A/C UNLADEN WGHT > 2000, NOV 15000",23.63,23.98,49.74,46.34,0.3908,0.3219,0.597,0.5394,-6.83
NEVADA,25,847490,PARTS OF MACH FOR SORTING ETC EARTH STONE ORE,31.52,11.49,13.93,39.89,0.5212,0.1542,0.1672,0.4644,186.38
NEW YORK,0,0,World,113722.24,127253.29,124452.64,129832.96,5.942,5.7631,5.4697,5.7257,4.32
NEW YORK,0,25,Top 25,43618.07,50517.07,45702.91,50057.97,38.3549,39.6981,36.7231,38.5557,9.53
NEW YORK,1,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",15852.55,19403.02,17509.02,20810.19,13.9397,15.2476,14.0688,16.0284,18.85
NEW YORK,2,970110,"PAINTINGS, DRAWING AND PASTELS BY HAND",3395.63,3654.75,4179.86,4904.37,2.9859,2.872,3.3586,3.7774,17.33
NEW YORK,3,271121,"NATURAL GAS, GASEOUS",3462.15,2567.27,2013.72,2647.03,3.0444,2.0175,1.6181,2.0388,31.45
NEW YORK,4,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",2232.59,2426.62,2226.44,2457.57,1.9632,1.9069,1.789,1.8929,10.38
NEW YORK,5,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",3770.06,2619.56,1796.14,2444.86,3.3151,2.0585,1.4432,1.8831,36.12
NEW YORK,6,710691,"SILVER, UNWROUGHT NESOI",1406.62,2615.45,1483.28,1147.58,1.2369,2.0553,1.1918,0.8839,-22.63
NEW YORK,7,740311,REFINED COPPER CATHODES AND SECTIONS OF CATHO,679.43,1132.27,1185.55,1103.38,0.5974,0.8898,0.9526,0.8498,-6.93
NEW YORK,8,300290,"HUMAN BLOOD; ANIMAL BLOOD PREP, TOXINS, CULTR",1011.75,2464.6,2119.3,1041.79,0.8897,1.9368,1.7029,0.8024,-50.84
NEW YORK,9,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",1062.86,1051.15,1056.89,1032.33,0.9346,0.826,0.8492,0.7951,-2.32
NEW YORK,10,220421,"WINE, FR GRAPE NESOI & GR MUST W ALC, NOV 2 L",721.42,770.55,811.29,929.17,0.6344,0.6055,0.6519,0.7157,14.53
NEW YORK,11,970600,ANTIQUES OF AN AGE EXCEEDING ONE HUNDRED YEAR,633.69,651.18,902.27,910.77,0.5572,0.5117,0.725,0.7015,0.94
NEW YORK,12,711590,"OTH PREC METL ARTCLS OR ARTCLS CLAD W PM, NES",1174.83,1237.09,705.84,876.27,1.0331,0.9721,0.5672,0.6749,24.14
NEW YORK,13,711890,"COIN, NESOI",761.06,1099.52,606.84,868.79,0.6692,0.864,0.4876,0.6692,43.17
NEW YORK,14,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,1570.75,2144.3,1801.24,866.39,1.3812,1.6851,1.4473,0.6673,-51.9
NEW YORK,15,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,67.67,75.22,323.53,840.72,0.0595,0.0591,0.26,0.6475,159.86
NEW YORK,16,710391,"RUBIES, SAPPHIRES AND EMERALDS, OTHERWISE WOR",430.91,583.24,661.88,833.09,0.3789,0.4583,0.5318,0.6417,25.87
NEW YORK,17,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,1217.2,819.52,0,0,0.978,0.6312,-32.67
NEW YORK,18,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",749.73,682.7,796.03,795.7,0.6593,0.5365,0.6396,0.6129,-0.04
NEW YORK,19,620342,"MEN'S OR BOYS' TROUSERS ETC, NOT KNIT, COTTON",645.14,687.37,779.25,760.36,0.5673,0.5402,0.6261,0.5856,-2.42
NEW YORK,20,620520,"MEN'S OR BOYS' SHIRTS, NOT KNIT, OF COTTON",420.31,598.1,851.9,747.59,0.3696,0.47,0.6845,0.5758,-12.24
NEW YORK,21,970300,"ORIGINAL SCULPTURES AND STATUARY, IN ANY MATE",632.94,579.31,578.94,745.76,0.5566,0.4552,0.4652,0.5744,28.81
NEW YORK,22,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",687.93,752.28,661.37,666.42,0.6049,0.5912,0.5314,0.5133,0.76
NEW YORK,23,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",111.03,199.65,165.56,622.39,0.0976,0.1569,0.133,0.4794,275.93
NEW YORK,24,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,1497.28,2205.12,913.81,615.26,1.3166,1.7329,0.7343,0.4739,-32.67
NEW YORK,25,330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRIN,639.75,316.76,355.74,570.69,0.5626,0.2489,0.2858,0.4396,60.42
OHIO,0,0,World,52990.27,59783.01,63620.18,66454.21,2.7688,2.7075,2.7961,2.9307,4.45
OHIO,0,25,Top 25,17274.7,18805.07,20069.43,22220.9,32.5998,31.4555,31.5457,33.4379,10.72
OHIO,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,5324.89,5468.93,5414.99,6507.55,10.0488,9.148,8.5114,9.7925,20.18
OHIO,2,870840,GEAR BOXES FOR MOTOR VEHICLES,1086.25,1190.23,1556.84,1471.26,2.0499,1.9909,2.4471,2.214,-5.5
OHIO,3,300440,"ALKALOIDS (NO HORMONES OR ANTIBIOTICS), DOSAG",913.48,1024.44,787.65,1201.27,1.7239,1.7136,1.2381,1.8077,52.51
OHIO,4,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",998.56,1114.02,1122.81,1146.03,1.8844,1.8634,1.7649,1.7245,2.07
OHIO,5,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",587.61,1156.4,1256.98,1103.39,1.1089,1.9343,1.9758,1.6604,-12.22
OHIO,6,841191,TURBOJET AND TURBOPROLLER PARTS,885.66,917.28,1044.02,1088.82,1.6714,1.5343,1.641,1.6384,4.29
OHIO,7,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",646.16,783.72,894.01,966.54,1.2194,1.3109,1.4052,1.4544,8.11
OHIO,8,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",649.77,701.91,723.86,735.91,1.2262,1.1741,1.1378,1.1074,1.66
OHIO,9,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,1062.15,598.54,780.07,734.72,2.0044,1.0012,1.2261,1.1056,-5.81
OHIO,10,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",645.13,726.79,624.26,718.16,1.2175,1.2157,0.9812,1.0807,15.04
OHIO,11,621210,"BRASSIERES, KNIT OR CROCHETED OR NOT",460.4,492.59,573.57,679.36,0.8688,0.824,0.9016,1.0223,18.44
OHIO,12,720310,FERROUS PRODUCTS FM DIRECT REDCTION OF IRON O,514.46,634.39,782.15,643.75,0.9709,1.0612,1.2294,0.9687,-17.69
OHIO,13,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,356.49,395.69,470.75,631.77,0.6727,0.6619,0.7399,0.9507,34.2
OHIO,14,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,374.56,363.4,400.96,489.04,0.7068,0.6079,0.6302,0.7359,21.97
OHIO,15,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",318.03,330.6,370.64,449.73,0.6002,0.553,0.5826,0.6768,21.34
OHIO,16,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,207.08,244.8,360.81,448.88,0.3908,0.4095,0.5671,0.6755,24.41
OHIO,17,870850,DRIVE AXLES WITH DIFFERENTIAL FOR MOTOR VEHIC,96.88,176.22,402.45,439.27,0.1828,0.2948,0.6326,0.661,9.15
OHIO,18,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10,375.23,593.67,434.52,405.15,0.7081,0.993,0.683,0.6097,-6.76
OHIO,19,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",223.47,271.27,335.27,400.6,0.4217,0.4538,0.527,0.6028,19.48
OHIO,20,711291,WASTE & SCRAP GOLD EXCL SWPNGS CNTNG OTH PREC,0.33,0,131.59,360.44,0.0006,0,0.2068,0.5424,173.91
OHIO,21,392690,"ARTICLES OF PLASTICS, NESOI",217.4,255.26,284.56,328.19,0.4103,0.427,0.4473,0.4939,15.33
OHIO,22,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",349.27,321.6,352.74,326.15,0.6591,0.5379,0.5544,0.4908,-7.54
OHIO,23,850811,VAC CLN W/SLF-CNT ELEC MOT PWR LT=1500W CAP L,392.52,407.58,328.86,325.59,0.7407,0.6818,0.5169,0.4899,-0.99
OHIO,24,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,285.86,294.1,310.44,314.18,0.5395,0.4919,0.488,0.4728,1.21
OHIO,25,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",303.07,341.62,324.63,305.15,0.5719,0.5714,0.5103,0.4592,-6
OKLAHOMA,0,0,World,6526.98,11325.36,11414.76,12243.63,0.341,0.5129,0.5017,0.5399,7.26
OKLAHOMA,0,25,Top 25,2849.27,6776.97,6648.65,7387.01,43.6537,59.8389,58.2461,60.3335,11.11
OKLAHOMA,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,1023.94,4591.67,3916.96,4561.66,15.6877,40.5433,34.3149,37.2575,16.46
OKLAHOMA,2,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",256.27,300.24,379.3,408.3,3.9263,2.651,3.3229,3.3348,7.65
OKLAHOMA,3,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",161.77,192.85,209.23,235.94,2.4785,1.7028,1.833,1.927,12.76
OKLAHOMA,4,841391,PARTS OF PUMPS FOR LIQUIDS,111.45,182.85,205.78,185.83,1.7076,1.6145,1.8028,1.5178,-9.69
OKLAHOMA,5,261400,TITANIUM ORES AND CONCENTRATES,27.75,58.31,127.79,166.03,0.4252,0.5148,1.1195,1.3561,29.93
OKLAHOMA,6,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,97.66,126.27,130.85,147.63,1.4963,1.115,1.1463,1.2058,12.82
OKLAHOMA,7,262099,"ASH AND RESIDUES NESOI, CONTAINING METALS NES",76.17,77.34,215.23,145.06,1.1669,0.6829,1.8856,1.1848,-32.6
OKLAHOMA,8,870120,ROAD TRACTORS FOR SEMI-TRAILERS,34.35,78.48,88.88,134.69,0.5263,0.6929,0.7786,1.1001,51.54
OKLAHOMA,9,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,83.4,100.39,149.68,131.56,1.2778,0.8864,1.3113,1.0745,-12.11
OKLAHOMA,10,848190,PTS F TAPS ETC F PIPE VAT INC PRESS & THERMO,89.8,126.55,154.06,127.85,1.3758,1.1174,1.3497,1.0442,-17.01
OKLAHOMA,11,851150,"INTERNAL COMBUSTION ENGINE GENERATORS, NESOI",100.57,116.69,133,125.78,1.5408,1.0304,1.1652,1.0273,-5.43
OKLAHOMA,12,870880,SUSPENSION SHOCK ABSORBERS FOR MOTOR VEHICLES,112.65,125.76,135.44,114.03,1.7259,1.1104,1.1865,0.9314,-15.81
OKLAHOMA,13,950510,ART F CHRISTMAS FESTIVITIES AND PTS & ACCESSO,59.37,73.09,79.26,95.16,0.9096,0.6454,0.6944,0.7772,20.06
OKLAHOMA,14,851140,INTERNAL COMBUSTION ENGINE STARTER MOTORS,75.37,84.92,95.32,89.26,1.1547,0.7498,0.835,0.729,-6.36
OKLAHOMA,15,901480,"NAVIGATIONAL INSTRUMENTS AND APPLIANCES, NESO",78.77,71.48,90.68,79.81,1.2068,0.6311,0.7944,0.6519,-11.99
OKLAHOMA,16,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",52.42,58.11,61.26,78.45,0.8031,0.5131,0.5367,0.6407,28.05
OKLAHOMA,17,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,106.3,81.69,90.17,75.15,1.6286,0.7213,0.7899,0.6138,-16.66
OKLAHOMA,18,852872,"RECEPTION APPARATUS FOR TELEVISION, COLOR, NE",2.37,4.52,1.76,71.87,0.0363,0.0399,0.0155,0.587,3973.17
OKLAHOMA,19,732690,ARTICLES OF IRON OR STEEL NESOI,28.92,46.64,71.19,67.9,0.4431,0.4118,0.6237,0.5546,-4.62
OKLAHOMA,20,400122,TECHNICALLY SPECIFIED NATURAL RUBBER (TSNR),1.11,45.68,88.35,66.03,0.017,0.4033,0.774,0.5393,-25.26
OKLAHOMA,21,841112,TURBOJETS OF A THRUST EXCEEDING 25 KN,101.27,82.66,60.05,61.21,1.5516,0.7298,0.5261,0.5,1.94
OKLAHOMA,22,730519,"PIPE, OIL LINE ETC OV16IN IR OR STEEL, CLOSE",35.41,0.02,0,58.1,0.5426,0.0002,0,0.4745,0
OKLAHOMA,23,847180,"AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I.",75.37,76.24,73.71,57.05,1.1547,0.6732,0.6457,0.4659,-22.6
OKLAHOMA,24,830629,"STATUETTES A OTH ORNMNTS A PRTS, BS METL NT P",27.28,34.28,48.03,53.69,0.418,0.3026,0.4208,0.4385,11.78
OKLAHOMA,25,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,29.53,40.26,42.65,48.96,0.4524,0.3555,0.3736,0.3999,14.81
OREGON,0,0,World,"13473","16464","16570","14367",0.7,0.7,0.7,0.6,-13.3
OREGON,0,25,Top 25,"6084","7353","7813","6687",45.2,44.7,47.1,46.5,-14.4
OREGON,1,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,"1,324","1,630","2,064","1,180",9.8,9.9,12.5,8.2,-42.8
OREGON,2,310420,POTASSIUM CHLORIDE,888,947,655,652,6.6,5.8,4,4.5,-0.4
OREGON,3,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,206,262,317,647,1.5,1.6,1.9,4.5,104.2
OREGON,4,870322,"PASS MTR VEH,SPARK IGN ENG, >1000CC BUT =<150",828,614,604,605,6.1,3.7,3.6,4.2,0.2
OREGON,5,848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I,385,561,"1,009",603,2.9,3.4,6.1,4.2,-40.2
OREGON,6,720712,SMFD IRN/NAL STL LT .25 PCT CRB RECT CS WID 2,367,441,451,374,2.7,2.7,2.7,2.6,-17.1
OREGON,7,848690,"PARTS & ACCSESORIES FOR MACH TO MAN. SEMICNT,",165,210,306,297,1.2,1.3,1.8,2.1,-3
OREGON,8,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,156,318,256,256,1.2,1.9,1.5,1.8,0
OREGON,9,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,0,0,10,199,0,0,0.1,1.4,(Z)
OREGON,10,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",288,603,489,163,2.1,3.7,3,1.1,-66.7
OREGON,11,903141,OPTICAL INST FOR INSPECTING SEMICONDUCTOR WAF,19,81,145,161,0.1,0.5,0.9,1.1,10.9
OREGON,12,310210,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",106,103,123,148,0.8,0.6,0.7,1,20.1
OREGON,13,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",101,110,113,129,0.7,0.7,0.7,0.9,13.8
OREGON,14,852859,"MONITORS, NOT INCORP TELEVISION RECEP APP, NE",10,20,47,123,0.1,0.1,0.3,0.9,163.3
OREGON,15,730210,RAILWAY OR TRAMWAY RAILS OF IRON OR STEEL,95,109,119,123,0.7,0.7,0.7,0.9,3.1
OREGON,16,401120,"NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR T",114,130,106,118,0.8,0.8,0.6,0.8,11.4
OREGON,17,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",100,116,89,117,0.7,0.7,0.5,0.8,31.4
OREGON,18,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",108,232,255,116,0.8,1.4,1.5,0.8,-54.6
OREGON,19,381800,"CHEM ELEM DOPED, USED IN ELECTRON, DISCS WAFE",347,319,135,113,2.6,1.9,0.8,0.8,-15.9
OREGON,20,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",224,163,117,101,1.7,1,0.7,0.7,-14.1
OREGON,21,100199,"WHEAT AND MESLIN, NESOI",0,0,28,95,0,0,0.2,0.7,243.9
OREGON,22,441012,"ORIENTED STRAND BOARD (OSB), OF WOOD",48,33,58,94,0.4,0.2,0.3,0.7,63.9
OREGON,23,847180,"AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I.",70,194,157,94,0.5,1.2,1,0.7,-40.2
OREGON,24,854442,"ELEC CONDUCTORS, LT=1000 V, W/ CONNECTORS, NE",88,82,86,92,0.7,0.5,0.5,0.6,6.6
OREGON,25,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",48,75,72,87,0.4,0.5,0.4,0.6,19.4
PENNSYLVANIA,0,0,World,74587.93,89444.75,80753.15,84798.22,3.8973,4.0508,3.5491,3.7396,5.01
PENNSYLVANIA,0,25,Top 25,34646.46,44136.65,37156.99,41780.68,46.4505,49.3452,46.0131,49.2707,12.44
PENNSYLVANIA,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,18831.38,22800.27,13695.91,14930.88,25.2472,25.4909,16.9602,17.6075,9.02
PENNSYLVANIA,2,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",6890.18,6718.98,6327.81,7026.57,9.2377,7.5119,7.836,8.2862,11.04
PENNSYLVANIA,3,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,1294.98,3670.07,4601.57,3898.48,1.7362,4.1032,5.6983,4.5974,-15.28
PENNSYLVANIA,4,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,587.83,1798.05,2172.26,3437.43,0.7881,2.0102,2.69,4.0537,58.24
PENNSYLVANIA,5,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,694.34,1619.49,1876.13,1719.06,0.9309,1.8106,2.3233,2.0272,-8.37
